,PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
1938,907185060,2Fl,PConc,Y,299.0,0.0,2.5,Excellent,CollgCr,1998,200500,2.0,77,2187.0,Y,Good,TA,Typical,None,Typical,0
1939,907187010,2Fl,PConc,Y,57.0,1.0,2.5,Excellent,CollgCr,1999,217000,2.0,315,2673.0,Y,Good,Gd,Typical,TA,Typical,0
1940,907187030,2Fl,PConc,Y,880.0,0.0,2.5,Excellent,CollgCr,1998,188000,2.0,275,1724.0,Y,Good,TA,Typical,None,Typical,0
1941,907187040,2Fl,PConc,Y,646.0,0.0,2.5,Excellent,CollgCr,1999,235500,2.0,325,2215.0,Y,Good,Gd,Typical,TA,Typical,0
1942,907187060,2Fl,PConc,Y,215.0,1.0,2.5,Excellent,CollgCr,1998,217000,2.0,74,2391.0,Y,Typical,Gd,Typical,Fa,Typical,0
1943,907187080,1Fl,PConc,Y,1468.0,0.0,2.0,Excellent,CollgCr,1999,191000,2.0,145,1479.0,Y,Good,Gd,Typical,None,Typical,0
1944,907192010,2Fl,PConc,Y,216.0,1.0,2.5,Excellent,CollgCr,2002,200000,2.0,237,2561.0,Y,Good,Gd,Typical,None,Typical,0
1945,907192020,2Fl,PConc,Y,845.0,0.0,2.5,Excellent,CollgCr,2001,190550,2.0,103,1690.0,Y,Good,Gd,Typical,None,Typical,0
1946,907192030,2Fl,PConc,Y,831.0,0.0,2.5,Excellent,CollgCr,2002,195000,2.0,212,1660.0,Y,Good,Gd,Typical,None,Typical,0
1947,907192040,2Fl,PConc,Y,144.0,1.0,2.5,Excellent,CollgCr,2000,217500,2.0,289,2683.0,Y,Good,Gd,Typical,TA,Typical,0
1948,907192090,1Fl,PConc,Y,785.0,1.0,2.0,Excellent,CollgCr,2002,227000,2.0,72,2361.0,Y,Good,Gd,Typical,None,Typical,0
1949,907192120,1Fl,PConc,Y,440.0,1.0,2.0,Excellent,CollgCr,2003,226000,2.0,173,2492.0,Y,Good,Gd,Typical,None,Typical,0
1950,907192130,1Fl,PConc,Y,572.0,1.0,2.0,Excellent,CollgCr,2002,221000,2.0,228,2416.0,Y,Good,Gd,Typical,TA,Typical,0
1951,907192150,2Fl,PConc,Y,840.0,0.0,2.5,Excellent,CollgCr,2003,180000,2.0,212,1668.0,Y,Good,Gd,Typical,None,Typical,0
1952,907194010,2Fl,PConc,Y,278.0,1.0,2.5,Excellent,CollgCr,2001,230000,2.0,45,2506.0,Y,Good,Gd,Typical,None,Typical,0
1953,907194020,2Fl,PConc,Y,602.0,0.0,2.5,Excellent,CollgCr,2001,231500,2.0,341,2153.0,Y,Good,Gd,Typical,TA,Typical,0
1954,907194110,1Fl,PConc,Y,1413.0,0.0,2.0,Excellent,CollgCr,2001,187100,2.0,33,1430.0,Y,Good,Gd,Typical,None,Typical,0
1955,907194130,2Fl,PConc,Y,936.0,0.0,2.5,Excellent,CollgCr,2002,192500,2.0,240,1776.0,Y,Good,Gd,Typical,TA,Typical,0
1956,907194160,1Fl,PConc,Y,172.0,1.0,2.0,Excellent,CollgCr,2002,203000,2.0,184,2703.0,Y,Good,Gd,Typical,None,Typical,0
1957,907196020,1Fl,PConc,Y,1541.0,0.0,2.0,Excellent,CollgCr,2001,205000,3.0,549,1541.0,Y,Good,Gd,Typical,TA,Typical,0
1958,907196040,2Fl,PConc,Y,265.0,1.0,2.5,Excellent,CollgCr,2000,235000,2.0,228,2486.0,Y,Good,Gd,Typical,None,Typical,0
1959,907196050,2Fl,PConc,Y,434.0,1.0,2.5,Excellent,CollgCr,2001,223500,2.0,42,2272.0,Y,Good,Gd,Typical,TA,Typical,0
1960,907200110,1Fl,CBlock,Y,167.0,1.0,1.0,Typical,CollgCr,1975,130250,1.0,145,1709.0,Y,Typical,TA,Typical,None,Typical,0
1961,907200170,SPLIT,CBlock,Y,428.0,0.0,1.0,Good,CollgCr,1976,132500,2.0,0,1437.0,Y,Typical,TA,Typical,None,Typical,0
1962,907200190,SPLIT,CBlock,Y,513.0,0.0,2.0,Typical,CollgCr,1976,153500,2.0,127,1527.0,Y,Typical,TA,Typical,Fa,Typical,0
1963,907200230,1Fl,CBlock,Y,424.0,0.0,2.0,Typical,CollgCr,1978,124000,0.0,0,1656.0,Y,Typical,TA,Typical,None,No Garage,0
1964,907200250,SPLIT,CBlock,Y,240.0,0.0,2.0,Typical,CollgCr,1977,160000,2.0,0,1764.0,Y,Typical,TA,Good,Fa,Typical,0
1965,907200270,1Fl,CBlock,Y,501.0,0.0,1.5,Typical,CollgCr,1977,134900,2.0,0,1579.0,Y,Typical,TA,Typical,None,Typical,0
1966,907200280,1Fl,CBlock,Y,140.0,1.0,1.5,Excellent,CollgCr,1977,150000,1.0,401,1912.0,Y,Typical,Gd,Typical,None,Typical,0
1967,907200290,2Fl,CBlock,Y,311.0,0.0,1.5,Excellent,CollgCr,1977,161750,1.0,36,1770.0,Y,Typical,TA,Typical,None,Typical,0
1968,907200340,1Fl,CBlock,Y,0.0,1.0,1.0,Typical,CollgCr,1976,128200,1.0,365,1788.0,Y,Typical,TA,Good,None,Typical,0
1969,907201060,SPLIT,CBlock,Y,390.0,0.0,2.0,Typical,CollgCr,1977,149900,1.0,210,1580.0,Y,Typical,Gd,Good,None,Typical,0
1970,907201160,2Fl,CBlock,Y,166.0,0.0,1.5,Typical,CollgCr,1977,157500,1.0,442,1897.0,Y,Typical,TA,Typical,None,Typical,0
1971,907201220,1Fl,BrkTil,Y,282.0,0.0,1.0,Typical,CollgCr,1978,140000,1.0,72,1532.0,Y,Typical,TA,Typical,None,Typical,0
1972,907201230,SPLIT,CBlock,Y,0.0,0.5,2.0,Typical,CollgCr,1978,174000,3.0,386,2277.0,Y,Typical,TA,Good,None,Fair,0
1973,907201280,1Fl,CBlock,Y,132.0,1.0,1.0,Typical,CollgCr,1979,134900,2.0,0,1696.0,Y,Typical,TA,Typical,None,Typical,0
1974,907202010,1Fl,CBlock,Y,83.0,1.0,1.0,Excellent,CollgCr,1978,158000,2.0,491,1955.0,Y,Typical,TA,Typical,None,Typical,0
1975,907202050,1Fl,CBlock,Y,364.0,0.0,2.0,Typical,CollgCr,1977,150500,2.0,288,1716.0,Y,Good,TA,Typical,None,Typical,0
1976,907202080,1Fl,CBlock,Y,218.0,1.0,1.0,Excellent,CollgCr,1978,136500,1.0,0,1510.0,Y,Typical,Gd,Typical,None,Typical,0
1977,907202100,1Fl,CBlock,Y,399.0,1.0,1.0,Typical,CollgCr,1977,130000,1.0,0,1384.0,Y,Typical,TA,Typical,None,Typical,0
1978,907202130,1Fl,CBlock,Y,1072.0,0.0,1.5,Typical,CollgCr,1977,143500,1.0,173,1464.0,Y,Good,TA,Good,None,Typical,0
1979,907202140,1Fl,CBlock,Y,448.0,0.0,1.5,Typical,CollgCr,1969,128500,1.0,0,1494.0,Y,Typical,TA,Typical,Po,Typical,0
1980,907202160,SPLIT,CBlock,Y,0.0,1.0,1.0,Typical,CollgCr,1978,147000,2.0,34,1966.0,Y,Typical,TA,Good,None,Typical,0
1981,907202220,1Fl,CBlock,Y,102.0,0.0,1.0,Typical,CollgCr,1975,120000,2.0,80,1641.0,Y,Typical,TA,Typical,None,Typical,0
1982,907202240,1Fl,CBlock,Y,180.0,1.0,2.0,Typical,CollgCr,1975,163000,2.0,606,2242.0,Y,Typical,TA,Typical,None,Typical,0
1983,907203010,1Fl,CBlock,Y,504.0,0.0,1.0,Excellent,CollgCr,1972,128500,1.0,0,1224.0,Y,Typical,TA,Typical,None,Typical,0
1984,907203040,1Fl,PConc,Y,0.0,1.0,1.0,Typical,CollgCr,1972,149900,2.0,256,1788.0,Y,Typical,TA,Typical,None,Typical,0
1985,907203060,1Fl,CBlock,Y,276.0,1.0,1.0,Typical,CollgCr,1972,112500,2.0,96,1488.0,Y,Typical,TA,Typical,None,Typical,0
1986,907203070,1Fl,CBlock,Y,396.0,1.0,1.0,Typical,CollgCr,1972,127000,2.0,0,1356.0,Y,Typical,TA,Typical,None,Typical,0
1987,907203090,1Fl,CBlock,Y,924.0,0.0,1.0,Typical,CollgCr,1975,110000,1.0,0,924.0,Y,Typical,TA,Typical,None,Typical,0
1988,907203110,1Fl,CBlock,Y,253.0,0.0,1.5,Typical,CollgCr,1975,122000,2.0,0,1685.0,Y,Typical,TA,Typical,None,Typical,0
1989,907227030,1Fl,CBlock,Y,404.0,1.0,1.0,Excellent,CollgCr,1972,133500,1.0,0,1324.0,Y,Typical,TA,Typical,Fa,Typical,0
1990,907227050,1Fl,CBlock,Y,474.0,0.0,1.0,Typical,CollgCr,1972,127000,1.0,0,1254.0,Y,Typical,TA,Typical,None,Typical,0
1991,907227060,1Fl,CBlock,Y,193.0,1.0,1.0,Good,CollgCr,1972,127000,2.0,155,1535.0,Y,Excellent,TA,Typical,None,Good,0
1992,907227080,1Fl,CBlock,Y,117.0,0.0,1.0,Typical,CollgCr,1972,123000,2.0,215,1671.0,Y,Typical,TA,Typical,None,Typical,0
1993,907227090,1Fl,CBlock,Y,427.0,0.0,1.0,Excellent,CollgCr,1972,119900,1.0,0,1301.0,Y,Typical,TA,Typical,None,Typical,0
1994,907227100,1Fl,CBlock,Y,0.0,0.0,1.0,Good,CollgCr,1972,117000,2.0,352,1260.0,Y,Good,TA,Typical,None,Typical,0
1995,907227110,SPLIT,CBlock,Y,108.0,0.5,1.0,Good,CollgCr,1972,133900,1.0,192,1428.0,Y,Typical,TA,Typical,None,Typical,0
1996,907227290,SPLIT,CBlock,Y,112.0,1.0,1.0,Typical,CollgCr,1972,133000,2.0,58,1424.0,Y,Typical,TA,Typical,None,Typical,0
1997,907227300,1Fl,CBlock,Y,148.0,0.0,1.0,Excellent,CollgCr,1972,124900,1.0,196,1412.0,Y,Typical,TA,Typical,None,Typical,0
1998,907230240,2FlPUD,PConc,Y,292.0,0.0,2.5,Excellent,Landmrk,1993,137000,2.0,48,1658.0,Y,Typical,TA,Typical,None,Typical,0
1999,907250020,1Fl,PConc,Y,1777.0,0.0,2.0,Excellent,CollgCr,2002,230000,2.0,330,1795.0,Y,Good,Gd,Typical,Gd,Typical,0
2000,907250030,1Fl,PConc,Y,296.0,1.0,2.5,Excellent,CollgCr,2003,318000,3.0,213,3660.0,Y,Good,Gd,Typical,Gd,Typical,0
2001,907250050,1Fl,PConc,Y,536.0,1.0,2.0,Excellent,CollgCr,2004,305900,3.0,168,3464.0,Y,Good,Gd,Typical,None,Typical,0
2002,907250070,1Fl,PConc,Y,335.0,1.0,2.0,Excellent,CollgCr,2002,250000,3.0,355,2845.0,Y,Good,Gd,Typical,None,Typical,0
2003,907251090,2Fl,PConc,Y,324.0,1.0,2.5,Excellent,CollgCr,2002,237000,2.0,211,2835.0,Y,Good,Gd,Typical,Gd,Typical,0
2004,907251100,2Fl,PConc,Y,133.0,1.0,2.5,Excellent,CollgCr,2002,255000,2.0,259,2921.0,Y,Good,Gd,Typical,Gd,Typical,0
2005,907252020,2Fl,PConc,Y,1284.0,0.0,2.5,Excellent,CollgCr,2002,228500,2.0,279,2169.0,Y,Good,Gd,Typical,Gd,Typical,0
2006,907252050,2Fl,PConc,Y,370.0,0.0,2.5,Excellent,CollgCr,2002,222000,2.0,374,2218.0,Y,Good,Gd,Typical,None,Typical,0
2007,907252060,2Fl,PConc,Y,1068.0,0.0,2.5,Excellent,CollgCr,2003,254750,2.0,324,2184.0,Y,Good,Gd,Typical,Gd,Typical,0
2008,907252120,1Fl,PConc,Y,223.0,1.0,2.0,Excellent,CollgCr,2001,272000,2.0,180,2959.0,Y,Good,Gd,Typical,TA,Typical,0
2009,907252190,1Fl,PConc,Y,261.0,1.0,2.0,Excellent,CollgCr,2000,270000,2.0,535,3085.0,Y,Good,Gd,Typical,TA,Typical,0
2010,907252210,1Fl,PConc,Y,1753.0,0.0,2.0,Excellent,CollgCr,2001,236500,2.0,353,1788.0,Y,Excellent,Gd,Typical,TA,Typical,0
2011,907252220,2Fl,PConc,Y,309.0,1.0,2.5,Excellent,CollgCr,2001,261500,2.0,282,2862.0,Y,Excellent,Gd,Typical,TA,Typical,0
2012,907253060,2Fl,PConc,Y,257.0,1.0,2.5,Excellent,CollgCr,2000,235000,3.0,184,2600.0,Y,Good,Gd,Typical,TA,Typical,0
2013,907253110,2Fl,PConc,Y,1257.0,0.0,2.5,Excellent,CollgCr,2001,230500,2.0,84,2161.0,Y,Good,Gd,Typical,TA,Typical,0
2014,907253130,2Fl,PConc,Y,536.0,1.0,2.5,Excellent,CollgCr,2000,313000,3.0,395,3057.0,Y,Excellent,Gd,Typical,Ex,Typical,0
2015,907254020,2Fl,PConc,Y,336.0,0.0,2.5,Excellent,CollgCr,1999,230000,3.0,330,2520.0,Y,Good,Gd,Typical,TA,Typical,0
2016,907254050,2Fl,PConc,Y,201.0,1.0,2.5,Excellent,CollgCr,1999,214000,2.0,249,2394.0,Y,Typical,TA,Typical,TA,Typical,0
2017,907254090,2Fl,PConc,Y,901.0,0.0,2.5,Excellent,CollgCr,1998,222500,2.0,276,2283.0,Y,Good,Gd,Typical,TA,Typical,0
2018,907255010,1Fl,PConc,Y,476.0,1.0,1.5,Excellent,CollgCr,2002,220000,2.0,234,2230.0,Y,Good,Gd,Typical,TA,Typical,0
2019,907255020,2Fl,PConc,Y,1055.0,0.0,2.5,Excellent,CollgCr,2001,287000,2.0,234,2263.0,Y,Good,Gd,Typical,TA,Typical,0
2020,907255030,2Fl,PConc,Y,163.0,1.0,2.5,Excellent,CollgCr,2001,274000,3.0,284,3141.0,Y,Good,Gd,Typical,TA,Typical,0
2021,907255050,1Fl,PConc,Y,1753.0,0.0,2.0,Excellent,CollgCr,2001,275000,3.0,348,1787.0,Y,Good,Gd,Typical,TA,Typical,0
2022,907255060,1Fl,PConc,Y,240.0,1.0,2.0,Excellent,CollgCr,2002,300000,3.0,217,3324.0,Y,Good,Gd,Typical,Gd,Typical,0
2023,907260010,2Fl,PConc,Y,1128.0,0.0,2.5,Excellent,CollgCr,2002,255900,2.0,0,2290.0,Y,Good,Gd,Typical,Gd,Typical,0
2024,907260030,2Fl,PConc,Y,840.0,0.0,2.5,Excellent,CollgCr,2002,198500,2.0,48,1725.0,Y,Good,Gd,Typical,None,Typical,0
2025,907260040,1Fl,PConc,Y,1459.0,0.0,2.0,Excellent,CollgCr,2002,192000,2.0,231,1459.0,Y,Good,Gd,Typical,Gd,Typical,0
2026,907260050,2Fl,PConc,Y,325.0,1.0,2.5,Excellent,CollgCr,2003,213000,2.0,120,2586.0,Y,Good,Gd,Typical,Gd,Typical,0
2027,907262020,2Fl,PConc,Y,860.0,0.0,2.5,Excellent,CollgCr,2002,200000,2.0,449,1729.0,Y,Good,Gd,Typical,None,Typical,0
2028,907262030,2Fl,PConc,Y,334.0,1.0,2.5,Excellent,CollgCr,2003,224900,2.0,63,2318.0,Y,Good,Gd,Typical,None,Typical,0
2029,907262050,2Fl,PConc,Y,458.0,1.0,2.5,Excellent,CollgCr,2003,237000,2.0,231,2312.0,Y,Good,Gd,Typical,TA,Typical,0
2030,907262060,2Fl,PConc,Y,1129.0,0.0,2.5,Excellent,CollgCr,2003,240000,2.0,57,2327.0,Y,Good,Gd,Typical,Gd,Typical,0
2031,907262070,2Fl,PConc,Y,798.0,0.0,2.5,Excellent,CollgCr,2003,183000,2.0,45,1640.0,Y,Good,Gd,Typical,None,Typical,0
2032,907262080,2Fl,PConc,Y,872.0,0.0,2.5,Excellent,CollgCr,2002,197000,2.0,108,1909.0,Y,Good,Gd,Typical,None,Typical,0
2033,907265010,2Fl,PConc,Y,944.0,0.0,2.5,Excellent,CollgCr,2001,211000,2.0,299,1870.0,Y,Good,Gd,Typical,None,Typical,0
2034,907265030,1Fl,PConc,Y,668.0,1.0,2.0,Excellent,CollgCr,2002,230000,3.0,136,2640.0,Y,Good,Gd,Typical,None,Typical,0
2035,907265100,2Fl,PConc,Y,850.0,0.0,2.5,Excellent,CollgCr,1999,207000,2.0,149,1764.0,Y,Good,Gd,Typical,TA,Typical,0
2036,907270040,2Fl,PConc,Y,747.0,0.0,2.5,Excellent,CollgCr,1998,267000,2.0,258,2733.0,Y,Good,Gd,Typical,TA,Typical,0
2037,907270050,2Fl,PConc,Y,170.0,1.0,2.5,Excellent,CollgCr,1999,268500,3.0,277,3134.0,Y,Good,Gd,Typical,TA,Typical,0
2038,907275010,1Fl,PConc,Y,216.0,1.0,2.0,Excellent,CollgCr,1999,220000,2.0,169,2759.0,Y,Good,Gd,Typical,TA,Typical,0
2039,907275030,2Fl,PConc,Y,1065.0,0.0,2.5,Excellent,CollgCr,1996,210900,2.0,168,2049.0,Y,Good,Gd,Typical,TA,Typical,0
2040,907275080,1Fl,PConc,Y,683.0,0.0,2.0,Excellent,CollgCr,1994,228000,2.0,155,2465.0,Y,Good,Gd,Typical,TA,Typical,0
2041,907275090,1Fl,PConc,Y,814.0,1.0,2.0,Excellent,CollgCr,1996,203000,2.0,181,2194.0,Y,Good,Gd,Typical,TA,Typical,0
2042,907275140,1Fl,PConc,Y,462.0,1.0,2.0,Excellent,CollgCr,2002,279500,2.0,338,3188.0,Y,Good,Gd,Typical,Gd,Typical,0
2043,907275150,2Fl,PConc,Y,333.0,1.0,2.5,Excellent,CollgCr,2001,275000,2.0,305,3637.0,Y,Good,Gd,Typical,TA,Typical,0
2044,907280040,2Fl,PConc,Y,1040.0,0.0,2.5,Excellent,CollgCr,1997,240000,2.0,369,2098.0,Y,Good,Gd,Typical,TA,Typical,0
2045,907280090,2Fl,PConc,Y,98.0,1.0,2.5,Excellent,CollgCr,1996,211000,2.0,257,2754.0,Y,Good,Gd,Typical,TA,Typical,0
2046,907280100,1Fl,PConc,Y,567.0,1.0,2.0,Excellent,CollgCr,2002,285000,3.0,302,2727.0,Y,Good,Gd,Typical,TA,Typical,0
2047,907280170,1Fl,PConc,Y,306.0,1.0,2.0,Excellent,CollgCr,1997,210000,2.0,177,2528.0,Y,Good,Gd,Typical,TA,Typical,0
2048,907285010,2Fl,PConc,Y,258.0,0.5,2.5,Excellent,CollgCr,1998,227000,3.0,212,2735.0,Y,Good,TA,Typical,TA,Typical,0
2049,907285020,2Fl,PConc,Y,318.0,1.0,2.5,Excellent,CollgCr,1997,219500,2.0,612,2773.0,Y,Good,TA,Typical,None,Typical,0
2050,907285040,2Fl,PConc,Y,141.0,1.0,2.5,Excellent,CollgCr,1995,240000,2.0,65,3169.0,Y,Good,Gd,Typical,TA,Typical,0
2051,907285050,2Fl,PConc,Y,880.0,0.0,2.5,Excellent,CollgCr,1996,191000,2.0,120,1716.0,Y,Good,Gd,Typical,TA,Typical,0
2052,907285080,2Fl,PConc,Y,273.0,1.0,2.5,Excellent,CollgCr,1994,210000,2.0,277,2550.0,Y,Good,Gd,Typical,TA,Typical,0
2053,907285100,2Fl,PConc,Y,245.0,1.0,2.5,Excellent,CollgCr,1995,237000,2.0,445,2680.0,Y,Good,Gd,Good,TA,Typical,0
2054,907290020,2Fl,PConc,Y,133.0,1.0,2.5,Excellent,CollgCr,1998,274300,2.0,423,3072.0,Y,Good,TA,Typical,TA,Typical,0
2055,907290040,1Fl,PConc,Y,1649.0,0.0,2.0,Excellent,CollgCr,1998,224900,2.0,34,1661.0,Y,Good,TA,Typical,None,Typical,0
2056,907290070,1Fl,PConc,Y,1212.0,0.0,2.0,Excellent,CollgCr,2001,178000,2.0,356,1212.0,Y,Good,Gd,Typical,None,Typical,0
2057,907290080,1Fl,PConc,Y,1836.0,0.0,2.0,Excellent,CollgCr,2004,216837,2.0,153,1860.0,Y,Good,Gd,Typical,Gd,Typical,0
2058,907290090,1Fl,PConc,Y,1630.0,0.0,2.0,Excellent,CollgCr,2000,213000,2.0,308,1630.0,Y,Good,Gd,Typical,TA,Typical,0
2059,907290140,1FlPUD,PConc,Y,189.0,1.0,1.0,Excellent,CollgCr,2003,131500,2.0,140,1507.0,Y,Good,Gd,Typical,None,Typical,0
2060,907290150,1FlPUD,PConc,Y,162.0,1.0,1.0,Excellent,CollgCr,2003,136500,2.0,140,1534.0,Y,Good,Gd,Typical,None,Typical,0
2061,907290160,1FlPUD,PConc,Y,131.0,1.0,1.0,Excellent,CollgCr,2003,133000,2.0,140,1565.0,Y,Good,Gd,Typical,None,Typical,0
2062,907290170,1FlPUD,PConc,Y,176.0,1.0,1.0,Excellent,CollgCr,2003,143750,2.0,140,1520.0,Y,Good,Gd,Typical,None,Typical,0
2063,907290180,1FlPUD,PConc,Y,163.0,1.0,1.0,Excellent,CollgCr,2003,144000,2.0,140,1533.0,Y,Good,Gd,Typical,None,Typical,0
2064,907290210,1FlPUD,PConc,Y,163.0,1.0,1.0,Excellent,CollgCr,2003,140000,2.0,140,1533.0,Y,Good,Gd,Typical,None,Typical,0
2065,907290230,1FlPUD,PConc,Y,186.0,1.0,1.0,Excellent,CollgCr,2004,155900,2.0,140,1510.0,Y,Good,Gd,Typical,Gd,Typical,0
2066,907290240,1FlPUD,PConc,Y,186.0,1.0,1.0,Excellent,CollgCr,2004,143000,2.0,160,1510.0,Y,Good,Gd,Typical,None,Typical,0
2067,907290250,1FlPUD,PConc,Y,186.0,1.0,1.0,Excellent,CollgCr,2004,145000,2.0,140,1510.0,Y,Good,Gd,Typical,None,Typical,0
2068,907295020,1Fl,PConc,Y,484.0,1.0,2.0,Excellent,CollgCr,1997,208900,2.0,179,2487.0,Y,Good,TA,Typical,TA,Typical,0
2069,907295040,1Fl,PConc,Y,426.0,1.0,1.5,Excellent,CollgCr,1999,246900,2.0,324,2256.0,Y,Good,Gd,Typical,TA,Typical,0
2070,907295100,DUP2FAM,PConc,Y,83.0,2.0,2.0,Excellent,CollgCr,1997,185000,3.0,227,3593.0,Y,Typical,TA,Typical,None,Typical,0
2071,907401050,1Fl,PConc,Y,390.0,1.0,2.0,Excellent,CollgCr,2003,207000,2.0,68,2390.0,Y,Good,Gd,Typical,None,Typical,0
2072,907401060,2Fl,PConc,Y,847.0,0.0,2.5,Excellent,CollgCr,2003,219500,2.0,148,1928.0,Y,Good,Gd,Typical,Gd,Typical,0
2073,907401080,2Fl,PConc,Y,847.0,0.0,2.5,Excellent,CollgCr,2004,195000,2.0,148,1948.0,Y,Good,Gd,Typical,Gd,Typical,0
2074,907401090,1Fl,PConc,Y,315.0,1.0,2.0,Excellent,CollgCr,2003,232000,2.0,262,3010.0,Y,Good,Gd,Typical,TA,Typical,0
2075,907405020,1Fl,PConc,Y,726.0,1.0,2.0,Excellent,CollgCr,2002,214000,2.0,266,2346.0,Y,Good,Gd,Typical,None,Typical,0
2076,907405030,1Fl,PConc,Y,1342.0,1.0,2.0,Excellent,CollgCr,2003,200000,2.0,215,2040.0,Y,Good,Gd,Typical,None,Typical,0
2077,907405130,1Fl,PConc,Y,638.0,1.0,2.0,Excellent,CollgCr,2003,185000,2.0,39,2036.0,Y,Good,Gd,Typical,None,Typical,0
2078,907405140,2Fl,PConc,Y,150.0,1.0,2.5,Excellent,CollgCr,2003,208500,2.0,61,2416.0,Y,Good,Gd,Typical,None,Typical,0
2079,907410040,2Fl,PConc,Y,851.0,0.0,2.5,Excellent,CollgCr,2006,203160,2.0,105,1737.0,Y,Good,Gd,Good,None,Typical,0
2080,907410050,2Fl,PConc,Y,939.0,0.0,2.5,Excellent,CollgCr,2006,213500,2.0,197,1797.0,Y,Good,Gd,Typical,None,Typical,0
2081,907410080,1Fl,PConc,Y,761.0,1.0,2.0,Excellent,CollgCr,2004,213000,2.0,179,2196.0,Y,Good,Gd,Typical,None,Typical,0
2082,907410100,2Fl,PConc,Y,784.0,0.0,2.5,Excellent,CollgCr,2005,195800,2.0,180,1611.0,Y,Good,Gd,Typical,None,Typical,0
2083,907410130,1Fl,PConc,Y,100.0,1.0,2.0,Excellent,CollgCr,2007,293200,3.0,243,3080.0,Y,Good,Gd,Typical,Gd,Typical,0
2084,907412010,2Fl,PConc,Y,860.0,0.0,2.5,Excellent,CollgCr,2004,196500,2.0,70,1720.0,Y,Good,Gd,Typical,None,Typical,0
2085,907412020,2Fl,PConc,Y,864.0,0.0,2.5,Excellent,CollgCr,2004,190000,2.0,243,1728.0,Y,Good,Gd,Typical,None,Typical,0
2086,907412040,1Fl,PConc,Y,1421.0,0.0,2.0,Excellent,CollgCr,2004,186500,2.0,35,1469.0,Y,Good,Gd,Typical,None,Typical,0
2087,907412070,1Fl,PConc,Y,490.0,1.0,2.0,Excellent,CollgCr,2004,210000,2.0,237,2382.0,Y,Good,Gd,Typical,None,Typical,0
2088,907412080,2Fl,PConc,Y,280.0,0.0,2.5,Excellent,CollgCr,2004,185900,2.0,45,2072.0,Y,Good,Gd,Typical,None,Typical,0
2089,907412090,1Fl,PConc,Y,1234.0,0.0,2.0,Excellent,CollgCr,2007,179900,2.0,30,1234.0,Y,Good,Gd,Typical,None,Typical,0
2090,907414020,1Fl,PConc,Y,1480.0,0.0,2.0,Excellent,CollgCr,2004,190000,2.0,228,1520.0,Y,Good,Gd,Typical,None,Typical,0
2091,907414030,1Fl,PConc,Y,1390.0,0.0,2.0,Excellent,CollgCr,2004,185500,2.0,237,1438.0,Y,Good,Gd,Typical,None,Typical,0
2092,907414060,1Fl,PConc,Y,1422.0,0.0,2.0,Excellent,CollgCr,2004,179600,2.0,252,1422.0,Y,Good,Gd,Typical,None,Typical,0
2093,907414070,1Fl,PConc,Y,460.0,1.0,2.0,Excellent,CollgCr,2005,173500,2.0,141,1899.0,Y,Good,Gd,Typical,None,Typical,0
2094,907414080,2Fl,PConc,Y,545.0,1.0,2.5,Excellent,CollgCr,2005,173500,2.0,135,1669.0,Y,Good,Gd,Typical,None,Typical,0
2095,907418010,1Fl,PConc,Y,1508.0,0.0,2.0,Excellent,CollgCr,2007,218836,3.0,24,1620.0,Y,Good,Gd,Typical,None,Typical,0
2096,907418040,1Fl,PConc,Y,1327.0,0.0,2.0,Excellent,CollgCr,2007,193000,2.0,50,1385.0,Y,Good,Gd,Typical,None,Typical,0
2097,907420040,2Fl,PConc,Y,608.0,0.0,2.5,Excellent,CollgCr,2007,170000,2.0,136,1396.0,Y,Good,Gd,Typical,Gd,Typical,0
2098,907420060,2Fl,PConc,Y,738.0,0.0,2.5,Good,CollgCr,2006,168675,2.0,130,1491.0,Y,Good,Gd,Typical,Gd,Typical,0
2099,907420080,2Fl,PConc,Y,80.0,1.0,2.5,Excellent,CollgCr,2005,189000,2.0,54,2104.0,Y,Good,Gd,Typical,Gd,Typical,0
2100,907420090,1Fl,PConc,Y,1286.0,0.0,2.0,Excellent,CollgCr,2005,164990,2.0,0,1334.0,Y,Good,Gd,Typical,Gd,Typical,0
2101,907420110,2Fl,PConc,Y,768.0,0.0,2.5,Excellent,CollgCr,2005,167000,2.0,40,1536.0,Y,Good,Gd,Typical,None,Typical,0
2102,907425010,1FlPUD,PConc,Y,151.0,1.0,1.0,Excellent,CollgCr,2004,149300,2.0,149,1545.0,Y,Good,Gd,Typical,TA,Typical,0
2103,907425015,1FlPUD,PConc,Y,151.0,1.0,1.0,Excellent,CollgCr,2004,141000,2.0,149,1545.0,Y,Good,Gd,Typical,TA,Typical,0
2104,907425030,1FlPUD,PConc,Y,186.0,1.0,1.0,Excellent,CollgCr,2004,149000,2.0,149,1510.0,Y,Good,Gd,Typical,Gd,Typical,0
2105,907425035,1FlPUD,PConc,Y,186.0,1.0,1.0,Excellent,CollgCr,2004,144500,2.0,140,1510.0,Y,Good,Gd,Typical,Gd,Typical,0
2106,908102020,2Fl,CBlock,Y,166.0,1.0,2.0,Good,Edwards,1910,98000,2.0,147,1946.0,Y,Typical,TA,Typical,None,Typical,0
